county_fips,county_name,total_export_exposure,total_tariff_weighted,effective_exposure_rate
21215,"Spencer County, Kentucky",27916206262.68031,6454643583.199726,0.23121492664383253
21217,"Taylor County, Kentucky",221418725795.484,51124810099.18755,0.23089650577435614
21219,"Todd County, Kentucky",445941339942.503,102966297173.05826,0.23089650577435614
21221,"Trigg County, Kentucky",273665547870.869,63188418754.208435,0.23089650577435614
21223,"Trimble County, Kentucky",0,0,0
21225,"Union County, Kentucky",299249441785.9646,68356424677.46652,0.2284262395595639
21227,"Warren County, Kentucky",312111101004.63434,72062446441.49086,0.23088716232627962
21229,"Washington County, Kentucky",482933377408.238,111507629365.37053,0.23089650577435614
21231,"Wayne County, Kentucky",473180471137.9057,109260948431.02574,0.23090756084729092
21233,"Webster County, Kentucky",227753944760.84332,52550563351.606804,0.23073393265169728
21235,"Whitley County, Kentucky",159299882811.5157,36725891673.06622,0.2305456289413625
21237,"Wolfe County, Kentucky",110724196952.513,25565830181.006863,0.23089650577435614
21239,"Woodford County, Kentucky",365191432384.8799,84443205147.29889,0.23122997326592024
22001,"Acadia Parish, Louisiana",152011919479.59387,34979450537.70183,0.2301099193895613
22003,"Allen Parish, Louisiana",318513989300.0164,73518824350.75261,0.2308181958108702
22005,"Ascension Parish, Louisiana",212261914382.02148,48990541419.483765,0.23080231591293537
22007,"Assumption Parish, Louisiana",239124724404.39258,55136855057.52926,0.23057780911138784
22009,"Avoyelles Parish, Louisiana",55220393899.61231,12762060640.448982,0.23111136555182343
22011,"Beauregard Parish, Louisiana",213387821430.643,49285373072.29724,0.2309661945178833
22013,"Bienville Parish, Louisiana",601766316476.6566,138819387631.0583,0.23068653699968814
22015,"Bossier Parish, Louisiana",107928404672.4581,24800381717.676037,0.22978549338276993
22017,"Caddo Parish, Louisiana",79359364158.06972,18235983750.302597,0.22978994279716966
22019,"Calcasieu Parish, Louisiana",184766708363.97794,42647774779.99303,0.2308195840994244
22021,"Caldwell Parish, Louisiana",47662081245.37152,11064685509.951336,0.23214860158935738
22023,"Cameron Parish, Louisiana",327483388105.71906,75595683373.86661,0.23083822300465087
22025,"Catahoula Parish, Louisiana",5451037788.17558,1263890183.466249,0.231862304496932
22027,"Claiborne Parish, Louisiana",110854026404.37523,25239397089.327362,0.22768137439824382
22029,"Concordia Parish, Louisiana",84088176057.82631,19310116772.60869,0.22964128463589673
22031,"De Soto Parish, Louisiana",290427303110.1384,66356776327.800354,0.2284798144568245
22033,"East Baton Rouge Parish, Louisiana",58224549652.132454,13442148824.823063,0.23086737304340402
22035,"East Carroll Parish, Louisiana",121510928583.0167,28112660743.720863,0.23135911371555518
22037,"East Feliciana Parish, Louisiana",88532805298.86823,20434426485.109505,0.23081191673670745
22039,"Evangeline Parish, Louisiana",230475170672.2264,53218535158.41816,0.23090788913701973
22041,"Franklin Parish, Louisiana",84310766152.5852,19463477402.378345,0.2308539975446723
22043,"Grant Parish, Louisiana",276813611262.6889,63972473224.4875,0.231103062210981
22045,"Iberia Parish, Louisiana",195372716494.2647,44866686321.841705,0.2296466319705331
22047,"Iberville Parish, Louisiana",571530617376.091,131964422495.1999,0.23089650577435614
22049,"Jackson Parish, Louisiana",255757867682.3057,59113496926.19336,0.23113070757855345
22051,"Jefferson Parish, Louisiana",58419799302.50828,13483668643.032152,0.230806486910564
22053,"Jefferson Davis Parish, Louisiana",96329220846.28201,22193093000.09638,0.23038796333161618
22055,"Lafayette Parish, Louisiana",94769931132.73671,21670141837.95432,0.2286605211056097
22057,"Lafourche Parish, Louisiana",128097884752.08218,29208446610.485817,0.22801661922064675
22059,"LaSalle Parish, Louisiana",129803312037.34145,29746948929.872517,0.22916941380752287
22061,"Lincoln Parish, Louisiana",111897467146.05083,25820161903.264473,0.23074840353234696
22063,"Livingston Parish, Louisiana",107514420805.77242,24833132761.730034,0.23097490155847775
22065,"Madison Parish, Louisiana",103373181880.34969,23881691347.389923,0.2310240520121749
22067,"Morehouse Parish, Louisiana",132348710477.81694,30605520497.013176,0.23124910236388732
22069,"Natchitoches Parish, Louisiana",336062337402.73114,77586323733.51544,0.23086884514683764
22071,"Orleans Parish, Louisiana",32327911143.932785,7447881164.637279,0.23038547499952147
22073,"Ouachita Parish, Louisiana",104099114679.2879,24023438497.967155,0.23077466673928385
22075,"Plaquemines Parish, Louisiana",267889937327.85373,61684064011.15126,0.23025898108169698
22077,"Pointe Coupee Parish, Louisiana",114917885108.84483,26469474382.3023,0.23033381059207325
22079,"Rapides Parish, Louisiana",96347540966.80402,22248509799.658688,0.23091933199752634
22081,"Red River Parish, Louisiana",333024864936.993,76894277649.92857,0.23089650577435614
22083,"Richland Parish, Louisiana",164011045827.14325,37849498862.680885,0.23077408397585455
22085,"Sabine Parish, Louisiana",286130123175.2048,66169445747.43407,0.23125648223663897
22087,"St. Bernard Parish, Louisiana",287280732368.9848,66332653837.8234,0.2308983734858536
22089,"St. Charles Parish, Louisiana",285997216573.81323,66017188727.26939,0.23083157772701945
22091,"St. Helena Parish, Louisiana",0,0,0
22093,"St. James Parish, Louisiana",471162474304.709,108789768968.95717,0.23089650577435614
22095,"St. John the Baptist Parish, Louisiana",201649776716.127,46560228833.932846,0.23089650577435614
22097,"St. Landry Parish, Louisiana",121130420360.74698,27959839901.890827,0.23082426213515705
22099,"St. Martin Parish, Louisiana",249298545997.9903,57424937889.423035,0.23034606022084847
22101,"St. Mary Parish, Louisiana",306796435633.8633,70284591738.02254,0.22909194362968907
22103,"St. Tammany Parish, Louisiana",46514831888.89381,10727926862.981562,0.23063454015283744
22105,"Tangipahoa Parish, Louisiana",102759804111.86816,23717187820.540245,0.23080218987884435
22107,"Tensas Parish, Louisiana",53128048966.7651,12267080865.034954,0.23089650577435616
22109,"Terrebonne Parish, Louisiana",140805284398.7292,32340123949.112904,0.22967976015397887
22111,"Union Parish, Louisiana",505770352170.1329,116757079356.36353,0.23084998726277328
22113,"Vermilion Parish, Louisiana",91954532499.12794,21123531507.46153,0.22971713229754992
22115,"Vernon Parish, Louisiana",23100308829.55325,5365927851.970265,0.2322881434860038
22117,"Washington Parish, Louisiana",226511620172.79724,52271248562.6365,0.23076630030177134
22119,"Webster Parish, Louisiana",241981714827.37225,55690023757.910995,0.23014145427326935
22121,"West Baton Rouge Parish, Louisiana",308210180422.357,71164653703.6061,0.23089650577435614
22123,"West Carroll Parish, Louisiana",108941006627.73572,25186542387.573128,0.23119432404033605
22125,"West Feliciana Parish, Louisiana",134427486484.263,31038836909.245815,0.23089650577435616
22127,"Winn Parish, Louisiana",311381077755.3122,72159025256.94452,0.2317386328582501
23001,"Androscoggin County, Maine",194918050785.56882,45004443520.448654,0.23088904972663854
23003,"Aroostook County, Maine",200662516395.52454,46396883765.1893,0.23121848862762548
23005,"Cumberland County, Maine",117892700347.40318,27221810439.794197,0.23090327356636725
23007,"Franklin County, Maine",136826770547.45372,31639953495.811565,0.23124095795886904
23009,"Hancock County, Maine",72583875111.04068,16780817231.096497,0.23119208233818833
23011,"Kennebec County, Maine",94574648123.28952,21840004845.41498,0.23092874548096534
23013,"Knox County, Maine",208624376283.1786,48191085297.42271,0.23099450867625368
23015,"Lincoln County, Maine",290478222100.526,67088574191.507126,0.23095904989493407
23017,"Oxford County, Maine",241554203920.5997,55801580184.16118,0.23101059422051495
23019,"Penobscot County, Maine",74279715153.7327,17170044182.299316,0.23115387756621586
23021,"Piscataquis County, Maine",491426336536.08563,113492815500.87923,0.2309457329878888
23023,"Sagadahoc County, Maine",676982850115.0139,156314613469.98688,0.23089892667654768
23025,"Somerset County, Maine",291905913001.0305,67460195194.12349,0.2311025306085024
23027,"Waldo County, Maine",163482936880.7669,37753569740.94842,0.23093278394235875
23029,"Washington County, Maine",217585812109.62097,50292585370.620056,0.23113908431346786
23031,"York County, Maine",203946686922.94565,47093829735.99127,0.23091245288914197
24001,"Allegany County, Maryland",148575348032.5169,34292136801.456104,0.23080637034046184
24003,"Anne Arundel County, Maryland",95857076005.34184,22132283513.225475,0.2308883645897159
24005,"Baltimore County, Maryland",67239845530.25868,15524581973.865282,0.23088366505659277
24009,"Calvert County, Maryland",23805122857.0492,5496519687.221917,0.23089650577435614
24011,"Caroline County, Maryland",239653571673.57336,55338590204.03188,0.23091076764508775
24013,"Carroll County, Maryland",117914088536.91075,27225133160.344463,0.2308895696702278
24015,"Cecil County, Maryland",289908628377.32495,66929148970.16422,0.2308629078919786
24017,"Charles County, Maryland",16260238055.963348,3752329083.3749,0.23076716776595746
24019,"Dorchester County, Maryland",409779741791.727,94616710516.82765,0.23089650577435614
24021,"Frederick County, Maryland",125402147563.08037,28948613530.165916,0.23084623423696993
24023,"Garrett County, Maryland",133453374148.54193,30798512159.855114,0.23078106759274927
24025,"Harford County, Maryland",101863791482.37854,23515304170.559555,0.2308504703030564
24027,"Howard County, Maryland",50683100187.95914,11702079848.283333,0.23088721496684242
24029,"Kent County, Maryland",254322771504.86304,58723719420.83844,0.23090232570745461
24031,"Montgomery County, Maryland",22275243172.705986,5142982238.340774,0.2308833263217753
24033,"Prince George's County, Maryland",45933472210.22895,10604115091.133116,0.23085812112352525
24035,"Queen Anne's County, Maryland",189689885455.4169,43801691557.38932,0.23091210926838848
24037,"St. Mary's County, Maryland",15889238199.600027,3669609064.3854766,0.23094933931306097
24039,"Somerset County, Maryland",203489455321.65118,47001749882.712326,0.23097879842676725
24041,"Talbot County, Maryland",61133417684.43758,14119031573.274445,0.2309543962707103
24043,"Washington County, Maryland",189201750221.041,43687024179.08616,0.23090179730392238
24045,"Wicomico County, Maryland",93021456800.32047,21496643274.457726,0.23109338440702284
24047,"Worcester County, Maryland",44714089687.19214,10326334567.605087,0.23094140213622535
24510,"Baltimore city, Maryland",54363619882.54173,12551729415.832638,0.2308847248022107
25001,"Barnstable County, Massachusetts",45995995397.0401,10620790778.806461,0.23090685802377314
25003,"Berkshire County, Massachusetts",144675596302.80112,33404873959.152946,0.2308950148664857
25005,"Bristol County, Massachusetts",165091079122.75443,38117576312.7229,0.23088816497698436
25007,"Dukes County, Massachusetts",15895123277.520107,3667149395.607445,0.23070908803794937
25009,"Essex County, Massachusetts",213154407463.10233,49215538594.88382,0.230891489322843
25011,"Franklin County, Massachusetts",234803200089.94882,54217362151.92688,0.230905550397768
25013,"Hampden County, Massachusetts",152829549189.744,35286626073.77887,0.23088876634693933
25015,"Hampshire County, Massachusetts",91198548643.09381,21057500236.322723,0.23089731744231376
25017,"Middlesex County, Massachusetts",104274590413.80222,24075117637.93185,0.2308819199614441
25019,"Nantucket County, Massachusetts",16356989302.6232,3776771674.964219,0.23089650577435614
25021,"Norfolk County, Massachusetts",84609790453.14006,19534184474.275288,0.230873807506875
25023,"Plymouth County, Massachusetts",80538192534.81703,18594173859.963627,0.2308739900256053
25025,"Suffolk County, Massachusetts",16374097149.096012,3779897669.290353,0.23084617337201002
25027,"Worcester County, Massachusetts",163642719207.81226,37782343030.19574,0.2308831288865067
26001,"Alcona County, Michigan",235063872113.74005,54394348057.10012,0.23140241657714375
26003,"Alger County, Michigan",395705963185.8536,91414036927.49554,0.2310150602521008
26005,"Allegan County, Michigan",456980175238.5151,105514834286.5808,0.23089586814462718
26007,"Alpena County, Michigan",266499447090.83582,61530172177.3725,0.23088292620884898
26009,"Antrim County, Michigan",392119832735.24554,90536458521.25632,0.23088977134799865
26011,"Arenac County, Michigan",384292948694.234,88731899047.22255,0.23089650577435614
26013,"Baraga County, Michigan",491073311669.67456,113438216584.68245,0.23100057341537594
26015,"Barry County, Michigan",472287427283.0391,109050350915.74782,0.23089827214560715
26017,"Bay County, Michigan",202404351719.04398,46731807210.53353,0.230883411416972
26019,"Benzie County, Michigan",174834150891.467,40368594530.866264,0.23089650577435614
26021,"Berrien County, Michigan",289933044920.2145,66942732155.885796,0.23089031529437254
26023,"Branch County, Michigan",284586169868.8581,65711918635.98788,0.23090341553234647
26025,"Calhoun County, Michigan",380006841288.9006,87738197006.5562,0.23088583539435056
26027,"Cass County, Michigan",511094881853.84894,118020674819.95346,0.23091734824631305
26029,"Charlevoix County, Michigan",393714118260.55817,90908762864.73286,0.23090043929938492
26031,"Cheboygan County, Michigan",83594391815.2753,19301652972.479504,0.23089650577435616
26033,"Chippewa County, Michigan",113015338473.79578,26081459950.59529,0.23077805457922554
26035,"Clare County, Michigan",218775544625.41418,50536989658.74084,0.23099926340153734
26037,"Clinton County, Michigan",238127126534.2882,54987480938.53187,0.23091649296248554
26039,"Crawford County, Michigan",297066490775.83606,68597407574.27523,0.23091600602653725
26041,"Delta County, Michigan",277422573990.2031,64071687093.06289,0.23095340141759882
26043,"Dickinson County, Michigan",303981816084.35657,70203580947.5389,0.2309466462561597
26045,"Eaton County, Michigan",292645927980.3887,67574314466.79257,0.23090809748537142
26047,"Emmet County, Michigan",110128818067.85461,25430571683.125042,0.23091659503197687
26049,"Genesee County, Michigan",160038560578.88818,36952124029.36853,0.230895128622165
26051,"Gladwin County, Michigan",394823292313.4286,91209848912.78267,0.23101435677299445
26053,"Gogebic County, Michigan",256372554245.01993,59248376945.64337,0.23110265106232322
26055,"Grand Traverse County, Michigan",166903111903.05188,38531072568.333984,0.2308589224550548
26057,"Gratiot County, Michigan",327912398518.596,75755879922.35262,0.23102475009970225
26059,"Hillsdale County, Michigan",513786298710.2467,118633662696.93315,0.23090079084385515
26061,"Houghton County, Michigan",168408804733.39603,38900389387.807335,0.23098785986510395
26063,"Huron County, Michigan",475231581312.5903,109738646851.68765,0.23091614944568575
26065,"Ingham County, Michigan",109780172982.89413,25355143712.477093,0.23096286900939675
